Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,RED BANK MONMOUTH,90 Monmouth St,,Red Bank,NJ,07701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.349339,-74.069774,2025-12-10,96693,2025-12-10 01:23:39 UTC,,,,2018-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Herman T. Costello Lyceum Hall,432 High St,,Burlington,NJ,08016,,609-239-0029  410-685-1109,E,,Public,Building hours,,,,,,2,,,Non-Networked,,200-8,40.076462,-74.857778,2024-11-06,96728,2025-02-12 00:16:32 UTC,P,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SEASIDE HEIGHTS SEASIDE 1,55 Grant Ave,Municipal parking lot across Breakwater Beach Water Park,Seaside Heights,NJ,08751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.942476,-74.072694,2025-12-10,98475,2025-12-10 01:23:13 UTC,,,,2018-05-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Township of Ocean - Town Hall,399 Monmouth Rd,Located at the corner of Monmouth and Deal Roads,Oakhurst,NJ,07755,,732-531-5000,E,,Public,24 hours daily; for visitor use only,,,,,,2,,,Non-Networked,,200-9,40.253723,-74.013243,2023-01-10,98499,2025-11-14 15:23:37 UTC,LG,,,2018-02-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,CITY HALL 01 CITY HALL 01,840 Central Ave,,Ocean City,NJ,08226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.278662,-74.575552,2025-12-10,99882,2025-12-10 01:23:07 UTC,,,,2018-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEASIDE HEIGHTS SEASIDE PH. 2A,21A Hancock Ave,Parking lot on the corner of Ocean Terr & Hancock Ave.,Seaside Heights,NJ,08751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.944341,-74.070951,2025-12-10,99909,2025-12-10 01:25:41 UTC,,,,2018-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OLDE MILL INN 1 OLDE MILL INN,225 US-202,Parking lot in the back,Basking Ridge,NJ,07920,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.730666,-74.539645,2025-12-10,100265,2025-12-10 01:25:50 UTC,,,,2018-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Menlo Park Mall - Tesla Supercharger,55 Parsonage Rd.,,Edison,NJ,08837,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-8,40.544595,-74.334113,2024-07-01,102293,2025-05-06 21:07:47 UTC,P,,,2014-08-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,JR's Fresh Market - Tesla Supercharger,3121 Fire Road,,Egg Harbor Township,NJ,08234,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,39.393663,-74.562619,2024-07-01,102294,2025-05-06 21:07:47 UTC,P,,,2016-06-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hamilton Marketplace - Tesla Supercharger,425 Market Place Blvd,,Hamilton Township,NJ,08691,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,40.195539,-74.641375,2024-07-01,102295,2025-05-06 21:07:47 UTC,P,,,2014-04-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Oakman - Tesla Supercharger,160 First Street,,Jersey City,NJ,07302,,877-798-3752,E,,Public,6am-12am daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-9,40.721595,-74.040469,2024-07-01,102296,2025-05-06 21:07:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MainStreetNB - Tesla Supercharger,191 Grand Avenue,,North Brunswick,NJ,08902,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-8,40.439674,-74.504514,2024-07-01,102297,2025-05-06 21:07:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Jersey Shore Premium Outlets - Tesla Supercharger,1 Premium Outlets Blvd,,Tinton Falls,NJ,07753,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-9,40.226408,-74.093572,2024-07-01,102299,2025-05-06 21:07:47 UTC,P,,,2015-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Newport Centre - Tesla Supercharger,30 Mall Drive West,,Jersey City,NJ,07310,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,20,,Tesla,https://www.tesla.com/supercharger,200-9,40.727344,-74.039834,2024-07-01,102300,2025-05-06 21:07:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,440 King Georges Road,,Woodbridge,NJ,08857,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-9,40.535859,-74.297322,2024-07-01,102301,2025-05-06 21:07:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SECAUCUS RECREATION CENT,1200 Koelle Blvd,North east corner of lot by flagpole,Secaucus,NJ,07094,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.799955,-74.047792,2025-12-10,104634,2025-12-10 01:14:00 UTC,,,,2018-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Borough of Demarest - Department Of Public Works,22 Wakelee Dr,,Demarest,NJ,07627,,201-768-0167,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-8,40.958278,-73.963963,2025-01-13,104735,2025-02-12 00:16:32 UTC,LG,,,2018-11-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,WESTFIELD GSP GSP CHARGER 03,1 Garden State Plaza Pkwy,,Paramus,NJ,07652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.915544,-74.076504,2025-12-10,105308,2025-12-10 01:26:47 UTC,,,,2018-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hampton Inn Atlantic City/Absecon - Tesla Destination,338  E White Horse Pike,,Absecon,NJ,08205,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.43971,-74.521302,2024-07-01,114758,2025-02-12 00:16:32 UTC,P,,,2017-01-10,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Borgata Hotel Casino & Spa - Tesla Destination,1 Borgata Way,,Atlantic City,NJ,08401,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.378389,-74.435356,2024-07-01,114759,2025-02-12 00:16:32 UTC,P,,,2015-07-27,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Dock's Oyster House - Tesla Destination,2405 Atlantic Ave,,Atlantic City,NJ,08401,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.357222,-74.441153,2024-07-01,114760,2025-02-12 00:16:32 UTC,P,,,2017-11-20,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Golden Nugget Casino Hotel - Tesla Destination,Huron Ave & Brigantine Blvd,,Atlantic City,NJ,08401,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.379335,-74.427382,2024-07-01,114761,2025-02-12 00:16:32 UTC,P,,,2016-02-26,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Gables - Tesla Destination,212 Centre St,,Beach Haven,NJ,08008,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.563186,-74.239133,2024-07-01,114762,2025-02-12 00:16:32 UTC,P,,,2014-07-03,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Bernard's Inn - Tesla Destination,27 Mine Brook Rd,,Bernardsville,NJ,07924,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717948,-74.570447,2024-07-01,114763,2025-02-12 00:16:32 UTC,P,,,2015-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Wine Shoppe - Tesla Destination,2736 Hooper Ave,,Brick,NJ,08723,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.055041,-74.133937,2024-07-01,114764,2025-02-12 00:16:32 UTC,P,,,2015-01-07,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Legacy Vacation Club Brigantine Beach - Tesla Destination,1400 Ocean Beach Ave,,Brigantine,NJ,08203,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.399687,-74.371107,2024-07-01,114765,2025-02-12 00:16:32 UTC,P,,,2018-07-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Congress Hall - Tesla Destination,200 Congress Pl,,Cape May,NJ,08204,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.931037,-74.923703,2024-07-01,114766,2025-02-12 00:16:32 UTC,P,,,2014-08-07,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn Clinton - Tesla Destination,16 Frontage Dr,,Clinton,NJ,08809,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.629178,-74.917601,2024-07-01,114768,2025-02-12 00:16:32 UTC,P,,,2017-07-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Strictly Bicycles Inc. - Tesla Destination,2347 Hudson Terrace,,Fort Lee,NJ,07024,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.861244,-73.959525,2024-07-01,114771,2025-02-12 00:16:32 UTC,P,,,2018-11-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Borough of Glen Rock Train Station Commuter Parking - Tesla Destination,170 Rock Rd,,Glen Rock,NJ,07452,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.962288,-74.133814,2024-07-01,114772,2025-02-12 00:16:32 UTC,P,,,2018-07-12,,,,,J1772 TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,W Hoboken - Tesla Destination,225 River St,,Hoboken,NJ,07030,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.73919,-74.02776,2024-07-01,114773,2025-02-12 00:16:32 UTC,P,,,2017-11-22,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Propark The Morgan at Provost Square - Tesla Destination,160 Morgan St,,Jersey City,NJ,07032,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.720023,-74.040243,2024-07-01,114774,2025-02-12 00:16:32 UTC,P,,,2017-08-02,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Propark - Madox Apartments - Tesla Destination,198 Van Vorst St,,Jersey City,NJ,07302,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.71387,-74.04138,2024-07-01,114775,2025-02-12 00:16:32 UTC,P,,,2014-10-23,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Regency Jersey City on the Hudson - Tesla Destination,2 Exchange Pl,,Jersey City,NJ,07302,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716966,-74.032769,2024-07-01,114776,2025-02-12 00:16:32 UTC,P,,,2014-09-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Littleman Parking Crystal Point Garage - Tesla Destination,2 Second St,,Jersey City,NJ,07032,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.721293,-74.03204,2024-07-01,114777,2025-02-12 00:16:32 UTC,P,,,2017-06-16,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Propark The Beacon - Tesla Destination,20 Beacon Wy,,Jersey City,NJ,07304,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.722203,-74.064287,2024-07-01,114778,2025-02-12 00:16:32 UTC,P,,,2017-04-17,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Vantage - Tesla Destination,33 Park View Ave,,Jersey City,NJ,07392,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.713398,-74.04439,2024-07-01,114779,2025-02-12 00:16:32 UTC,P,,,2018-05-08,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Eno Terra Restaurant - Tesla Destination,4484 Rte 27,,Kingston,NJ,08528,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.373937,-74.617588,2024-07-01,114780,2025-02-12 00:16:32 UTC,P,,,2017-12-05,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Lambertville House, a Distrikt Hotel - Tesla Destination",32 Bridge St,,Lambertville,NJ,08530,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.365828,-74.94508,2024-07-01,114781,2025-02-12 00:16:32 UTC,P,,,2016-10-13,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Doubletree by Hilton Mahwah - Tesla Destination,180 Route 17 S,,Mahwah,NJ,07430,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.096589,-74.159129,2024-07-01,114782,2025-02-12 00:16:32 UTC,P,,,2017-06-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Short Hills - Tesla Destination,41 John F. Kennedy Pkwy,,Millburn,NJ,07078,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742721,-74.366457,2024-07-01,114783,2025-02-12 00:16:32 UTC,P,,,2015-10-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Propark Valley & Bloom Garage - Tesla Destination,34 Valley Rd,,Montclair,NJ,07042,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.816653,-74.221252,2024-07-01,114784,2025-02-12 00:16:32 UTC,P,,,2017-04-04,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Columbia Inn Restaurant - Tesla Destination,29 Main Rd,,Montville,NJ,07045,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.913199,-74.390008,2024-07-01,114785,2025-02-12 00:16:32 UTC,P,,,2015-10-13,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Morristown Inn - Tesla Destination,270 South St,,Morristown,NJ,07960,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.787657,-74.470353,2024-07-01,114786,2025-02-12 00:16:32 UTC,P,,,2018-01-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express & Suites Mount Arlington - Tesla Destination,176 Howard Blvd,,Mt. Arlington,NJ,07856,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.90318,-74.633245,2024-07-01,114787,2025-06-09 19:21:51 UTC,P,,,2018-08-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Murray Hill Hotel & Suites - Tesla Destination,535 Central Ave,,New Providence,NJ,07974,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.699027,-74.403284,2024-07-01,114788,2025-02-12 00:16:32 UTC,P,,,2018-02-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Wooden Duck Bed and Breakfast - Tesla Destination,140 Goodale Rd,,Newton,NJ,07860,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.024869,-74.739386,2024-07-01,114789,2025-02-12 00:16:32 UTC,P,,,2015-04-28,,,,,J1772 TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"The Candlelight Inn, a Select Registry Property - Tesla Destination",2310 Central Ave,,North Wildwood,NJ,08260,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.994633,-74.807328,2024-07-01,114790,2025-02-12 00:16:32 UTC,P,,,2015-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Peacock Inn - Tesla Destination,20 Bayard Ln,,Princeton,NJ,08540,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.349131,-74.665479,2024-07-01,114791,2025-02-12 00:16:32 UTC,P,,,2016-01-04,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,DoubleTree By Hilton Princeton - Tesla Destination,4355 Trenton Fwy,,Princeton,NJ,08540,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.366333,-74.597719,2024-07-01,114792,2025-02-12 00:16:32 UTC,P,,,2018-09-19,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Whistling Swan Inn, a Select Registry Property - Tesla Destination",110 Main St,,Stanhope,NJ,07874,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.905323,-74.709445,2024-07-01,114794,2025-02-12 00:16:32 UTC,P,,,2015-07-08,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Stockton Inn - Tesla Destination,1 Main St,,Stockton,NJ,08559,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.406122,-74.977199,2024-07-01,114795,2025-02-12 00:16:32 UTC,P,,,2017-05-11,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Woolverton Inn - Tesla Destination,6 Woolverton Rd,,Stockton,NJ,08559,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.408703,-74.980133,2024-07-01,114796,2025-02-12 00:16:32 UTC,P,,,2016-10-17,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Grand Summit Hotel - Tesla Destination,570 Springfield Ave,,Summit,NJ,07901,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.714932,-74.366529,2024-07-01,114797,2025-02-12 00:16:32 UTC,P,,,2015-12-22,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Highlawn Pavilion - Tesla Destination,1 Crest Dr,,West Orange,NJ,07052,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.804321,-74.237643,2024-07-01,114798,2025-02-12 00:16:32 UTC,P,,,2014-11-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Westfield Inn - Tesla Destination,435 N Ave W,,Westfield,NJ,07090,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.649738,-74.349093,2024-07-01,114799,2025-02-12 00:16:32 UTC,P,,,2018-02-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,First Priority Group,160 Gold Mine Road,,Flanders,NJ,07828,,866-816-7584,E,,Public,24 hours daily,,,,,,7,,,EV Connect,https://www.evconnect.com,GPS,40.879991,-74.709768,2025-12-10,117271,2025-12-10 04:33:19 UTC,,,,2018-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,51 Berkley Road,,Paulsboro,NJ,08066,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.821606,-75.240969,2024-07-01,117725,2025-05-06 21:07:47 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,200 Harrison Avenue,,Kearny,NJ,07032,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.749014,-74.135578,2024-07-01,118950,2025-05-06 21:07:47 UTC,P,,,2019-02-01,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,L443 OUTSIDE DUAL,2285 US-22,,Union,NJ,07083,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.692288,-74.290742,2025-12-10,119028,2025-12-10 01:29:53 UTC,,,,2019-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RED HAWK DECK CARPARC DIEM DE,28 Clove Rd,,Little Falls,NJ,07424,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.865151,-74.197115,2025-12-10,119070,2025-12-10 01:29:58 UTC,,,,2019-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RED HAWK DECK RED HAWK DECK,1 Normal Ave,,Montclair,NJ,07043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.85986,-74.200462,2025-12-10,119071,2025-12-10 01:29:56 UTC,,,,2019-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
